timestamp,rr_interval,ecg_amplitude,ecg_noise,signal_quality,label,scenario
2025-01-01 20:00:00,0.8099342830602247,1.0378494308322677,0.052504490052958146,0.9580238137150602,0,afib_miss
2025-01-01 20:00:01,0.7972347139765763,0.9538917337911187,0.04141188917749494,0.9187867837237076,0,afib_miss
2025-01-01 20:00:02,0.8129537707620139,1.043480296005283,0.05244595006064568,0.9058318646617908,0,afib_miss
2025-01-01 20:00:03,0.8304605971281606,1.0677818929402476,0.06086596058072776,0.8897257121477435,0,afib_miss
2025-01-01 20:00:04,0.7953169325055334,1.020671745161185,0.050977201406514086,0.8839372064748812,0,afib_miss
2025-01-01 20:00:05,0.7953172608610164,1.0938397906279034,0.05081183382407765,0.8883172811398903,0,afib_miss
2025-01-01 20:00:06,0.8315842563101479,0.9613105400448213,0.035960166243864895,0.9253425330202297,0,afib_miss
2025-01-01 20:00:07,0.8153486945830583,0.9377672648344292,0.03674198164898104,0.9301745004645987,0,afib_miss
2025-01-01 20:00:08,0.790610512281301,0.9110639875547861,0.021947894564006133,0.8883761859593574,0,afib_miss
2025-01-01 20:00:09,0.8108512008717194,1.0748022155744592,0.08499153486373878,0.9379007662815223,0,afib_miss
2025-01-01 20:00:10,0.7907316461437508,1.0327182828177028,0.025122735292174302,0.9103387789663312,0,afib_miss
2025-01-01 20:00:11,0.790685404928595,0.9972207664544772,0.036141896044081856,0.9229358602397111,0,afib_miss
2025-01-01 20:00:12,0.8048392454313207,1.013998431315991,0.03563185468861606,0.9522444125651085,0,afib_miss
2025-01-01 20:00:13,0.761734395106844,0.9437255476350812,0.06789848753888883,0.9379367863173107,0,afib_miss
2025-01-01 20:00:14,0.7655016433497394,1.1222875989808414,0.04410100643415945,0.9146293870418833,0,afib_miss
2025-01-01 20:00:15,0.7887542494151806,1.0064610590987613,0.07495484145347468,0.9021761554916943,0,afib_miss
2025-01-01 20:00:16,0.7797433775933116,1.0054697397302446,0.03653018751512263,0.876963691973414,0,afib_miss
2025-01-01 20:00:17,0.8062849466519055,1.0362883311949347,0.05557988324447604,0.9056169336151516,0,afib_miss
2025-01-01 20:00:18,0.7818395184895758,1.0240504615868358,0.03329305893480486,0.9157773952234461,0,afib_miss
2025-01-01 20:00:19,0.7717539259732942,1.0111942012139565,0.09290298255546778,0.9002564094569764,0,afib_miss
2025-01-01 20:00:20,0.8293129753784312,0.9604762772277344,0.026248031619409747,0.917374860658154,0,afib_miss
2025-01-01 20:00:21,0.7954844739902693,1.0235734178568,0.05619641420454055,0.9215370376591754,0,afib_miss
2025-01-01 20:00:22,0.8013505640937585,1.0941012248237516,0.06267553761864197,0.9155028803638384,0,afib_miss
2025-01-01 20:00:23,0.7715050362757309,1.067271002307749,0.05827598194902997,0.9069999483835308,0,afib_miss
2025-01-01 20:00:24,0.7891123455094964,1.0796593313319698,0.04629424682244584,0.9233730934393346,0,afib_miss
2025-01-01 20:00:25,0.8022184517941974,0.9744392161784408,0.04740358600533148,0.9288388129913883,0,afib_miss
2025-01-01 20:00:26,0.776980128451554,0.950519758987071,0.05087622943958219,0.8981920184511432,0,afib_miss
2025-01-01 20:00:27,0.8075139603669135,0.9937106539950176,0.04705995996743023,0.9482186475949255,0,afib_miss
2025-01-01 20:00:28,0.787987226201624,1.0027862456144347,0.0692775823358982,0.9180282373543148,0,afib_miss
2025-01-01 20:00:29,0.7941661250041345,1.0547095759235474,0.09421046003182704,0.920376992458897,0,afib_miss
2025-01-01 20:00:30,0.7879658677554121,0.9153767685142591,0.03885016429984333,0.9341642884651312,0,afib_miss
2025-01-01 20:00:31,0.8370455636901788,1.0764775159730307,0.022603940408418444,0.9246643226252701,0,afib_miss
2025-01-01 20:00:32,0.7997300555052413,0.9920996050710505,0.048234359032974905,0.9390627326782649,0,afib_miss
2025-01-01 20:00:33,0.778845781420882,0.978655946502629,0.10159418675308637,0.9257424833040365,0,afib_miss
2025-01-01 20:00:34,0.8164508982420638,0.9493947812369916,0.03392650864060538,0.9077512525071912,0,afib_miss
2025-01-01 20:00:35,0.7755831270005796,0.9172571664067115,0.08278233610888136,0.9272300705041221,0,afib_miss
2025-01-01 20:00:36,0.8041772719000951,1.0411585291980958,0.08355401628152881,0.8971254758535868,0,afib_miss
2025-01-01 20:00:37,0.7608065975224045,1.0036658983594202,0.03892823516584011,0.9221711941155305,0,afib_miss
2025-01-01 20:00:38,0.7734362790220314,0.9355019550129473,0.06137966158370551,0.9193354001871108,0,afib_miss
2025-01-01 20:00:39,0.8039372247173825,0.9352460613968192,0.08256793246257077,0.9158376628545493,0,afib_miss
2025-01-01 20:00:40,0.8147693315999083,0.9832107650354935,0.04241744518025026,0.9174292497712214,0,afib_miss
2025-01-01 20:00:41,0.8034273656237995,1.0834510762644696,0.045928392797952765,0.8823630190900472,0,afib_miss
2025-01-01 20:00:42,0.7976870343522352,0.9870204324318198,0.03836638172102713,0.9090255018451808,0,afib_miss
2025-01-01 20:00:43,0.7939779260882143,0.9248428523440947,0.029704865386142663,0.9218568980228223,0,afib_miss
2025-01-01 20:00:44,0.7704295601926515,0.9877128467957028,0.03701444909867986,0.923197127839948,0,afib_miss
2025-01-01 20:00:45,0.7856031158321058,0.9863638215126165,0.025521194664754873,0.8994464971814808,0,afib_miss
2025-01-01 20:00:46,0.7907872245808043,0.8651556678529214,0.05068166936518453,0.945314156817294,0,afib_miss
2025-01-01 20:00:47,0.8211424445243783,0.9972852566741094,0.034600535378827166,0.90267650303571,0,afib_miss
2025-01-01 20:00:48,0.8068723657913692,0.9884532734895661,0.054675718235814956,0.9393891440105347,0,afib_miss
2025-01-01 20:00:49,0.7647391968927454,1.034810318240671,0.018882087075927458,0.9285438872374338,0,afib_miss
2025-01-01 20:00:50,0.8064816793878959,1.0924478047472672,0.056617604644289145,0.9070754538031239,0,afib_miss
2025-01-01 20:00:51,0.7922983543916737,1.056328251477388,0.06667057923217849,0.9555062178521903,0,afib_miss
2025-01-01 20:00:52,0.7864615599938809,0.9865555654722584,0.010125287148570895,0.8961272633648705,0,afib_miss
2025-01-01 20:00:53,0.8122335257768174,0.9446737045629164,0.05748113139695145,0.9383830834722001,0,afib_miss
2025-01-01 20:00:54,0.8206199904499191,1.128667990162493,0.07455337984946585,0.9400116463608597,0,afib_miss
2025-01-01 20:00:55,0.8186256023823241,1.0029609217007245,0.025807179626175892,0.9065875958184672,0,afib_miss
2025-01-01 20:00:56,0.7832156495355472,1.0006964645956473,0.08345144773675407,0.9478493060012866,0,afib_miss
2025-01-01 20:00:57,0.7938157524829758,0.9987937456444999,0.058380380187320904,0.914999069708021,0,afib_miss
2025-01-01 20:00:58,0.8066252686280713,1.0099042380383927,0.03589976288483183,0.9257738725855972,0,afib_miss
2025-01-01 20:00:59,0.8195109025424472,0.9927819794038029,0.048884618446845884,0.9252064367754245,0,afib_miss
2025-01-01 20:01:00,0.7904165152430942,0.9713168996559882,0.06116653825043445,0.9173138251705891,0,afib_miss
2025-01-01 20:01:01,0.7962868204667237,0.9726570529379804,0.05152010782824823,0.9362161654631956,0,afib_miss
2025-01-01 20:01:02,0.7778733005198795,0.9983623364892,0.06077511984892739,0.9358697744110444,0,afib_miss
2025-01-01 20:01:03,0.7760758675183866,0.9728287614433118,0.03158652813841267,0.8850293605352364,0,afib_miss
2025-01-01 20:01:04,0.816250516447884,0.9643577108661417,0.05338721648072156,0.9460868048575631,0,afib_miss
2025-01-01 20:01:05,0.8271248005714165,1.0053215113845948,0.021725710061900397,0.8867501602392865,0,afib_miss
2025-01-01 20:01:06,0.7985597975683933,0.9872511391289572,0.047775478773025994,0.9406509240868332,0,afib_miss
2025-01-01 20:01:07,0.8200706579578405,1.0751996494291345,0.031921847170704204,0.9425341027365517,0,afib_miss
2025-01-01 20:01:08,0.8072327205009527,0.8674515095803494,0.03528940114820467,0.8981806713956961,0,afib_miss
2025-01-01 20:01:09,0.7870976049078976,1.054575342596123,0.07472186350420876,0.9117837142409083,0,afib_miss
2025-01-01 20:01:10,0.8072279121101683,1.0623042596248815,0.07182620241188538,0.8978859066302813,0,afib_miss
2025-01-01 20:01:11,0.8307607313293194,0.8963304883795925,0.06218276241814354,0.9157015793942254,0,afib_miss
2025-01-01 20:01:12,0.799283479217801,0.9828656202959826,0.028153744706548422,0.9138393143162852,0,afib_miss
2025-01-01 20:01:13,0.8312928731162802,0.9814279567002104,0.043671831006103966,0.9355932106453868,0,afib_miss
2025-01-01 20:01:14,0.7476050979182052,0.9296244152641089,0.07426195399958367,0.9462061749223922,0,afib_miss
2025-01-01 20:01:15,0.8164380500875045,0.9611091656204562,0.0528343382727981,0.9479136762157991,0,afib_miss
2025-01-01 20:01:16,0.8017409413647635,0.9444712077267086,0.09638659079963388,0.908756639468434,0,afib_miss
2025-01-01 20:01:17,0.7940198529906827,1.0876135221711811,0.057866356787887444,0.9158155625251095,0,afib_miss
2025-01-01 20:01:18,0.8018352155307101,1.0467839196573732,0.053840982329800634,0.8863312361555811,0,afib_miss
2025-01-01 20:01:19,0.7602486217079822,1.0635777547497078,0.043817670715949976,0.9038825986700763,0,afib_miss
2025-01-01 20:01:20,0.7956065622432498,1.0360836032021619,0.05267081809564565,0.9392970326619492,0,afib_miss
2025-01-01 20:01:21,0.807142251430235,0.9435474114391386,0.046950603272389126,0.9523116564709647,0,afib_miss
