device,timestamp,anomaly_label,ae_latent_0,ae_latent_1,ae_latent_2,ae_latent_3,ae_latent_4,ae_latent_5,ae_latent_6,ae_latent_7,ae_recon_error,ae_recon_error_z
iPhone,2026-01-01 00:00:00,0,0.513965400131548,0.349734699894454,-0.6266726374950456,1.1268074888286863,-0.7521720938090235,0.8888852958830129,-0.26948118233777707,0.6943828728836099,0.034496332015956754,-0.6438378752954133
iPhone,2026-01-01 00:00:01,0,0.14705106844148885,0.4345348989267211,0.20156372854690086,-0.15751576602286127,-0.304087433983695,-0.6913988068482313,0.46985730739454734,2.0153523642087317,0.1790830236316831,0.1244942971699745
iPhone,2026-01-01 00:00:02,0,0.17052063403912232,0.49114055961804776,-0.34464390636438025,1.4216070888847978,-1.0364415733493226,-1.8186230974431665,1.3768737949586214,0.4271701928440346,0.11601761112242626,-0.2106346476809415
iPhone,2026-01-01 00:00:03,0,-0.3267404112689949,-1.2841658222213759,-2.0469795258249683,0.1420447856114383,-0.6009930124716139,0.9937597639186517,0.2987747456006127,-1.5216060209961075,0.03159866076820827,-0.6592360701084615
iPhone,2026-01-01 00:00:04,0,-0.2034961360740024,0.1735814609034675,2.0519967731620543,-1.2687334239935295,-0.7590028692608866,-1.0627894672126055,-1.7210007343214118,1.0747272376747068,0.3437877619574589,0.9997335601964633
iPhone,2026-01-01 00:00:05,0,-0.18941264748725883,-0.6064366820578786,-0.859376833033103,-0.9823352464221813,1.034603463610654,1.6650303184374424,-0.3911842131229557,-0.10842203623762886,0.06893721857643828,-0.46081936303165705
iPhone,2026-01-01 00:00:06,0,0.35648866747386687,-1.7004700246835536,0.3502561749642098,-1.5230439674293927,0.19307920521366628,0.710663025983217,-0.371379248405012,0.39044611215233765,0.05950057399397916,-0.5109655940007869
iPhone,2026-01-01 00:00:07,0,0.5838524786265367,1.3415210154428012,0.9512824629237263,-0.9946621048884394,0.029306189370848834,-0.24861501403662056,-0.8781028801896766,-0.3047137826580901,0.03900455324090188,-0.6198812346875586
iPhone,2026-01-01 00:00:08,0,0.23065375553096068,-0.2912150090285825,-0.40922336353945304,0.40394322511268865,-0.7115855500057109,-0.18358398876302323,0.13745612785719608,0.6247558943259199,0.21966887303206253,0.340167077926477
iPhone,2026-01-01 00:00:09,0,0.3871375851787316,1.2173191621341652,-0.5543445806787693,-0.9082794871909645,0.7878852583044162,0.08339425086015086,0.6632402674805559,0.8176959479311463,0.1598679722386907,0.022385714313333974
iPhone,2026-01-01 00:00:10,0,-0.08438993175689957,1.8096886953936184,0.12328998505617161,-0.46593742638297786,-1.2687622524943798,-0.06027086549067978,-0.3950231206119539,-0.14095224677171608,0.2540487960700607,0.5228616306670755
iPhone,2026-01-01 00:00:11,1,-12.08740989811643,0.5984853880001495,-0.05272291121037814,-0.8536732245138778,1.1845307982421454,-0.16051889562445792,0.3588980592999371,-0.876041196417195,0.37758553076630885,1.1793345514301692
iPhone,2026-01-01 00:00:12,0,0.8454617183939518,0.12899300157477,1.4446303052168856,1.0101985897998316,-0.24561005405280323,0.12909162655016773,-0.01658808629377087,2.0429762342071105,0.14764474834099867,-0.0425683700971781
iPhone,2026-01-01 00:00:13,0,0.8761737600630765,-0.7334492158964735,-0.30722990068132283,1.3395325978503687,-1.4138279975119339,0.9670333874518842,-0.0523757288519693,0.7261908612971937,0.34616297285464026,1.0123554061513114
iPhone,2026-01-01 00:00:14,0,0.035956457199994296,0.3650433007183363,0.7200633346450042,-0.18701208440915168,-0.22350444384477441,0.019403783398624266,-0.6317589818494693,-0.4819528669128355,0.16221094241936218,0.034836233436638525
iPhone,2026-01-01 00:00:15,0,0.21769033993063214,0.2929565489571186,1.2978720981631335,0.977998811323135,-0.8210778356256325,-0.10485873720370012,-1.4823887580207553,0.830452183107933,0.07669732480941042,-0.4195822393800002
iPhone,2026-01-01 00:00:16,0,0.8664645861377123,0.27877729030005033,-0.7309483429692913,-1.0199122938356753,1.147093329938099,-0.1608516808436829,1.444075800440484,-0.532459633644127,0.07178232764613343,-0.44570048308501825
iPhone,2026-01-01 00:00:17,0,-0.22502981779344222,0.2774806808450682,0.2530032120774792,-0.736287308384679,-0.7147954453587715,1.7041103467030736,-1.2540075566729318,1.0991883675392478,0.48641945792193714,1.7576769061447053
iPhone,2026-01-01 00:00:18,0,1.6527501954414185,0.7084861989546589,-1.2371651319255221,-1.0473824343230338,-0.10544090185092059,-0.08018411818580576,2.0084220622093274,0.8165213043640436,0.04376276997600201,-0.5945961205440173
iPhone,2026-01-01 00:00:19,0,0.25397655564266486,-1.0680047160279893,-0.2866626036294748,0.1612520325432607,-0.6080940932995773,0.054538346229656115,0.2961854926602957,0.8465388895194692,0.05587666464982466,-0.5302230104897951
iPhone,2026-01-01 00:00:20,0,2.049543951075282,0.3440812495618704,0.8110036254735645,0.5773902985508681,-0.2808262667672412,-0.7899835933505992,-0.0919477803110404,-0.4512366222687352,0.25340186572943413,0.5194238495788378
iPhone,2026-01-01 00:00:21,0,-0.24737801712122343,1.4355364435246853,-2.4264354332886118,-0.8763470010511318,-2.2814854243980625,0.8484522000808545,0.16809495456217083,-0.6345108806683952,0.13616593689779474,-0.10356665448228221
iPhone,2026-01-01 00:00:22,0,1.0679113642025615,1.2466001820566273,-1.20698443985991,-0.7507185012723092,-0.40240042730138614,1.0734813314835199,0.45824635071906394,-0.7178716913351377,0.01961977214887149,-0.7228917593960839
iPhone,2026-01-01 00:00:23,0,-0.7734418358253388,0.6744332237536101,1.8516878936719037,1.5534819897110261,0.6161956214206542,-0.11583989046725823,-1.0004432670758678,0.09264066129992116,0.03440647689334458,-0.6443153644805676
iPhone,2026-01-01 00:00:24,0,-0.3041224235113329,1.0298839175809424,1.0592862992807914,-1.6261157057793603,0.39647956330646617,-1.7138131198975708,-0.021998059402910636,-0.8089455284065632,0.07116871881808139,-0.4489611940026882
iPhone,2026-01-01 00:00:25,0,-0.9082732390977069,1.0932982948409407,1.2424433941374091,1.307468773759794,0.16494524494136797,0.12337924517747349,-0.4720049432549327,1.3892484182878235,0.02684420882488382,-0.6845011781877409
iPhone,2026-01-01 00:00:26,0,0.7555907299999433,1.1115357766649865,0.7622932787630862,-0.7031630819217667,0.06540466064190209,-0.12773038621733457,0.755867477129804,1.403319604767958,0.03595268431810783,-0.6360988343388596
iPhone,2026-01-01 00:00:27,0,1.2501783313696817,1.709464789557102,1.4465893848955638,-0.16408937960087822,0.16599402915686667,-1.177413104195893,-0.7111338603688561,-1.3267474169836408,0.3782055205468332,1.1826291706627792
iPhone,2026-01-01 00:00:28,1,0.4278650244767892,1.6974065520068646,0.3276776635466926,-0.6420645150301836,0.9684128604851784,0.019846311369145497,0.9640165535246635,-0.4889873126646968,0.5586648907464468,2.1415883832831737
iPhone,2026-01-01 00:00:29,1,-0.26028353000378757,0.6949274426803935,7.014978608140504,-1.4410051704215445,-5.7512892184710935,5.695091228969306,6.164280949596236,-2.4405459648456236,0.03656819937076971,-0.6328279937634783
iPhone,2026-01-01 00:00:30,0,1.3782078634798816,1.5376401941312552,3.7425576533157456,0.030471102465810584,1.095775660903489,-1.0586589234911317,-0.008832317318096944,-0.26478655025205855,0.3101383458315897,0.8209209135740901
iPhone,2026-01-01 00:00:31,0,-0.005193855309488349,1.6192359116798245,-0.658153796967102,-0.6063380962325269,1.1157401712626527,-0.7959681368665641,2.0732910206259203,0.3782239092013054,0.24303952436752346,0.4643584755706619
iPhone,2026-01-01 00:00:32,0,0.8649484387702628,0.5621939761088368,0.4849141592024361,0.35972471334315187,0.5973145911488463,0.31106459503585565,0.8452228858571437,1.7562048190236978,0.04700306248973593,-0.5773772398940799
iPhone,2026-01-01 00:00:33,0,-0.8393866555615186,1.3678768411914626,0.9200118126509634,0.6727996732044588,0.7042181581638247,0.5094679089863605,-0.5775587849824992,0.41535600653684074,0.06873296276789316,-0.46190477626965576
iPhone,2026-01-01 00:00:34,0,0.5253892840451466,0.6135602323013676,1.1755459780835351,1.0813570132274364,-0.808408378042492,-0.13828183531290827,-0.43503888274025093,0.14660229450808865,0.441613478843502,1.5195784002582315
iPhone,2026-01-01 00:00:35,0,0.8502233426458703,2.261451323191649,0.4942639896820278,0.43500101854419426,-1.2007068153753693,-1.0939608865495907,0.18360033713596302,-0.6125673658811513,0.06009659051434542,-0.5077983684228246
iPhone,2026-01-01 00:00:36,0,0.8624774229017742,1.105312447141105,1.0390073641410096,0.2785227498724613,0.2983681657869477,-0.42962084759444946,-0.938992777268233,-2.0604277316178767,0.21194267176327236,0.29911012490114947
iPhone,2026-01-01 00:00:37,0,0.13805305423291292,1.5121765076026181,-0.26783443340536023,-0.5766463685973803,1.0854901867553075,0.6031828818174252,-0.034391361081024224,-1.01648271771248,0.15843297622159294,0.014760160432993443
iPhone,2026-01-01 00:00:38,1,0.4433440688251026,6.979829027393899,-1.2046539212693586,0.3128724097410184,-1.001296088925768,0.9899272390414253,-0.7457097578273066,-1.1467418965748797,1.2957079038346602,6.058227273891193
iPhone,2026-01-01 00:00:39,0,-0.2729457476385919,1.0963345556933082,1.9705473112278362,1.043258797318861,0.4784631880234167,-0.13151583040447257,-0.06684690588915808,0.7639390932131651,0.015963968908536373,-0.7423186597170202
iPhone,2026-01-01 00:00:40,0,-0.0018026692038262127,1.3949093210750714,-0.3979986115465938,-0.11447009582235973,1.2468881604941955,0.2879562938833755,2.1422068541586374,0.6163105281142063,0.0559560556572881,-0.5298011275034915
iPhone,2026-01-01 00:00:41,0,0.2686156394553282,1.3699831417691206,-0.6839701821513204,-0.37009756963095597,-0.4440104948765069,-0.8154697252242571,0.9549653890852788,-0.9219418159863091,0.0500184122979187,-0.5613537024372468
iPhone,2026-01-01 00:00:42,0,0.492904262676625,0.8125960758641919,0.617800701001103,-0.3092377468268087,-0.8752114668066695,0.588480785676003,-0.8571549205658862,0.8520453604313303,0.015078946682842495,-0.7470216586012797
iPhone,2026-01-01 00:00:43,0,0.13930524919072707,1.0623748954409704,0.13500286354074287,-0.288164295914797,-0.9905050411187326,-0.3079847944771971,-0.28177550014937824,-0.7483131993967121,0.030458405164094877,-0.66529537650578
iPhone,2026-01-01 00:00:44,0,0.09905015857030874,0.5391872526533645,-1.090779771930897,1.0166839787952704,-0.31514571448545325,1.4622368400797612,0.2704780547238567,-0.2553304614020022,0.11902916169901998,-0.19463129930117978
iPhone,2026-01-01 00:00:45,0,-0.4658088477714377,0.8561465555800409,-0.09184054491486349,1.6891538982876846,-2.4462817634614304,-0.7376089964948387,1.0151571247400333,2.2065532296209596,0.1522274462247531,-0.01821596130055411
iPhone,2026-01-01 00:00:46,0,-0.1485265577878072,1.2719638193721694,-0.5730802840829218,0.459421106216253,0.3129723546073737,0.5322541695083749,0.5779132761232347,-1.475304080664751,0.03126763066683938,-0.6609951606173734
iPhone,2026-01-01 00:00:47,0,-1.5007200295654646,1.6805073529450198,-0.3047689787033605,-0.5131217288579809,-0.6672856259808,-0.5873647885900006,0.8026327738417032,0.3573501720681405,0.23345539966667053,0.4134285367893213
iPhone,2026-01-01 00:00:48,0,-1.579064202621875,1.8953852401881226,-0.6724625981937528,0.18523148086281646,0.14695500431980513,1.2855287032745901,0.6241299553152281,-0.09680234651553138,0.03326664828968578,-0.6503724018019202
iPhone,2026-01-01 00:00:49,0,0.6176556433025687,1.9045968628260697,-0.8744355324058277,0.34227027583195935,-0.8546497953718539,0.8354325288378841,0.09721644036573818,-0.4905291845488199,0.2943692481218663,0.7371240926790408
iPhone,2026-01-01 00:00:50,0,-0.7077498027419264,0.9470397038967577,-1.3374592725620325,-1.8085131295702852,-0.6959078173684305,0.3749446178941346,1.0127245151491158,-0.21086651412569654,0.1906599665636085,0.18601405126348736
iPhone,2026-01-01 00:00:51,0,0.7768454056179601,0.816004134901168,0.37499531130627317,0.7168092632528327,-0.8075089861215048,-0.3263665785179987,-0.10462098924242703,-0.6257097587087705,0.02824875120687717,-0.6770374546069788
iPhone,2026-01-01 00:00:52,0,0.019453088479564618,1.9705721980871889,-0.46286105754837054,-0.1300323528701462,-0.6565508049283848,0.562046733177455,-1.0340428666451569,-1.035804269125223,0.2766940172389798,0.6431980999661789
iPhone,2026-01-01 00:00:53,0,0.39554971009734685,1.8993127922235777,0.5272778407381424,1.2213976213475526,1.1292424072075833,-0.6299296205621452,1.19560897605859,0.15013081861792038,0.09740496422401185,-0.3095420593312296
iPhone,2026-01-01 00:00:54,0,0.1545308178153849,-0.7255763931172738,0.008272534301655976,-0.9067734236881013,0.25794992715100484,0.48269522506208684,0.497253827852283,0.3419310131049254,0.31569188292306716,0.8504323518031524
iPhone,2026-01-01 00:00:55,0,0.7591529668140418,0.2891160732841583,0.11552784014640116,0.22861244348344423,0.7405642726590755,0.8743762571902647,-0.03816268097547576,-0.47404687879769364,0.4610100986145903,1.622651835583896
iPhone,2026-01-01 00:00:56,0,1.3686745929771877,0.936433767426814,0.6195328404789971,-1.0176849001206312,0.5148630511771599,1.2152294232819052,-0.7576493952544224,-1.3523326169467513,0.03967092560857805,-0.6163401388701907
iPhone,2026-01-01 00:00:57,0,-0.6942313002694636,0.6809945504336363,0.24071188808606914,-0.7389387317674743,-1.3149014811073778,0.39918625619593295,0.7115121404080264,1.6671309678768556,0.23886237873488964,0.4421611672101131
iPhone,2026-01-01 00:00:58,0,0.080430236010547,0.2522117163006034,-0.18719028580502936,-1.230679283229735,0.001658421440595026,0.7478866058793436,0.6026235696675093,1.6037728687705324,0.02254761645588213,-0.7073332252605589
iPhone,2026-01-01 00:00:59,0,0.5920261064611305,0.6430294657274043,-0.369606446543003,1.3336609446310896,-0.7356830859890313,-1.1202692721336869,1.2956783201957567,-0.6346640828821724,0.05634311617406758,-0.5277442919509973
iPhone,2026-01-01 00:01:00,0,0.048297610974768146,1.9654874373351585,-0.07246307742407537,-0.38324724571473046,0.26624808609643424,-0.16186577290712817,-0.5698171662166854,-1.8481156960987413,0.021130327498711722,-0.714864684008976
iPhone,2026-01-01 00:01:01,0,0.18108317034890042,0.40443266364645386,-1.9774237886640127,-0.6247342490328617,-1.933601217195568,0.23522476822265118,0.8676270971391297,-0.4822950319941716,0.1119247220540707,-0.23238421753697813
